title,regions,severity,time,expires,description,uri,latitude,longitude
High Wind Warning,['Admiralty Inlet Area'],warning,1579122000,1579154400,"...HIGH WIND WARNING IN EFFECT FROM 1 PM THIS AFTERNOON TO 10 PM PST THIS EVENING... * WHAT...Southeast winds 30 to 40 mph with gusts up to 55 mph expected. * WHERE...Admiralty Inlet Area. * WHEN...From 1 PM this afternoon to 10 PM PST this evening. * IMPACTS...Damaging winds will blow down trees and power lines. Widespread power outages are expected. Travel will be difficult, especially for high profile vehicles.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF8458.HighWindWarning.125F34BDFF60WA.SEWNPWSEW.5281ba061725340e6ff1db4607bffcb2,48.1865,-122.4708
High Wind Warning,['East Puget Sound Lowlands'],warning,1579122000,1579154400,"...HIGH WIND WARNING IN EFFECT FROM 1 PM THIS AFTERNOON TO 10 PM PST THIS EVENING... * WHAT...East to southeast winds 30 to 40 mph with gusts of 55 to 60 mph expected. * WHERE...East Puget Sound Lowlands. * WHEN...From 1 PM this afternoon to 10 PM PST this evening. * IMPACTS...Damaging winds combined with the heavy wet snow will blow down trees and power lines. Power outages are likely. Travel will be difficult, especially for high profile vehicles.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF8458.HighWindWarning.125F34BDFF60WA.SEWNPWSEW.08f84a158c0ca7b009f1581be3e39c7b,47.883,-121.9882
Winter Weather Advisory,['West Slopes North Central Cascades and Passes'],advisory,1579122000,1579183200,"...WINTER WEATHER ADVISORY REMAINS IN EFFECT FROM 1 PM THIS AFTERNOON TO 6 AM PST THURSDAY... * WHAT...Snow expected. Total snow accumulations of up to 6 inches. Winds gusting as high as 45 mph. * WHERE...Cascade mountains and valleys of Snohomish and King Counties, including Darrington, Index, Skykomish, Stevens Pass, and Snoqualmie Pass. * WHEN...From 1 PM this afternoon to 6 AM PST Thursday. * IMPACTS...Plan on slippery road conditions. Combination of heavy, wet snow and gusty winds could bring down trees and power lines.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AFDE94.WinterWeatherAdvisory.125F34BF37E0WA.SEWWSWSEW.c75604076bb1704e867b5c3464b8e430,47.883,-121.9882
Winter Weather Advisory,['Western Columbia River Gorge'],advisory,1579111200,1579197600,"...MORE SNOW EXPECTED IN THE OREGON COASTAL RANGES AND THE WASHINGTON AND OREGON CASCADES WEDNESDAY INTO THURSDAY... .A strong area of low pressure off the Pacific Northwest coast will spread moisture inland today. Relatively low snow levels are expected to result in moderate snow accumulations affecting much of Southwest Washington, the Columbia River Gorge, and the hills above 1000 to 1500 feet around Northwest Oregon midday today through early Thursday. ...WINTER WEATHER ADVISORY IN EFFECT FROM 10 AM THIS MORNING TO 10 AM PST THURSDAY... * WHAT...Mixed precipitation expected. Total snow accumulations of up to 4 inches, heaviest near Cascade Locks and Stevenson. Ice accumulations of one to two tenths of an inch. Winds gusting as high as 50 mph. * WHERE...Western Columbia River Gorge. * WHEN...From 10 AM this morning to 10 AM PST Thursday. * IMPACTS...Travel will become very difficult through the Columbia Gorge due to snow, ice, and wind. Snow, ice, and wind may also bring down tree branches, leading to isolated power outages. * ADDITIONAL DETAILS...Snow today will likely transition to freezing rain tonight.
",https://alerts.weather.gov/cap/wwacapget.php?x=OR125F34AFAE24.WinterWeatherAdvisory.125F34BFD420OR.PQRWSWPQR.861a704ff45af4508d61dcf2d617d650,45.6425,-121.9689
Winter Weather Advisory,['East Slopes of the Washington Cascades'],advisory,1579122000,1579197600,"...WINTER WEATHER ADVISORY IN EFFECT FROM 1 PM THIS AFTERNOON TO 10 AM PST THURSDAY... * WHAT...Snow expected. Total snow accumulations of 5 to 10 inches. Winds gusting 20 to 40 mph. * WHERE...In Washington, East Slopes of the Cascades. In Oregon, East Slopes of the Cascades. * WHEN...From 1 PM this afternoon to 10 AM PST Thursday. * IMPACTS...Travel could be very difficult. Increasing winds will cause blowing and drifting snow late today and tonight.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AFAE88.WinterWeatherAdvisory.125F34BFD420WA.PDTWSWPDT.3a7924d88ec8b4eb68f9eec8bff7077c,45.818,-121.1626
Winter Storm Warning,"['Northeast Mountains', 'Okanogan Highlands']",warning,1579132800,1579204800,"...ANOTHER WINTER STORM TO BRING HEAVY SNOW TO THE NORTHERN VALLEYS AND MOUNTAINS LATE TODAY INTO THURSDAY MORNING... .Cold wind chills as low as 15 degrees below zero will continue down the Okanogan Valley this morning. A strong storm arrives today with snow beginning early afternoon in the Cascades before spreading east into the late afternoon and evening. ...WINTER STORM WARNING IN EFFECT FROM 4 PM THIS AFTERNOON TO NOON PST THURSDAY... * WHAT...Heavy snow expected. Total snow accumulations of 4 to 6 inches in the valleys and 6 to 12 inches in the mountains. * WHERE...Colville, Northport, Deer Park, Chewelah, Newport, Kettle Falls, Springdale-Hunters Road, Orin-Rice Road, Flowery Trail Road, Republic, Inchelium, Wauconda, Chesaw Road, Highway 20 Wauconda Summit, Boulder Creek Road, and Sherman Pass. * WHEN...From 4 PM this afternoon to noon PST Thursday. * IMPACTS...Travel could be very difficult. Patchy blowing snow could significantly reduce visibility. The hazardous conditions could impact the morning or evening commute.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF6770.WinterStormWarning.125F34C02240WA.OTXWSWOTX.155ac8641ccead0cbb188b47ce0b58ba,48.0685,-117.6298
Winter Storm Warning,"['Northeast Mountains', 'Okanogan Highlands']",warning,1579132800,1579204800,"...ANOTHER WINTER STORM TO BRING HEAVY SNOW TO THE NORTHERN VALLEYS AND MOUNTAINS LATE TODAY INTO THURSDAY MORNING... .Cold wind chills as low as 15 degrees below zero will continue down the Okanogan Valley this morning. A strong storm arrives today with snow beginning early afternoon in the Cascades before spreading east into the late afternoon and evening. ...WINTER STORM WARNING IN EFFECT FROM 4 PM THIS AFTERNOON TO NOON PST THURSDAY... * WHAT...Heavy snow expected. Total snow accumulations of 4 to 6 inches in the valleys and 6 to 12 inches in the mountains. * WHERE...Colville, Northport, Deer Park, Chewelah, Newport, Kettle Falls, Springdale-Hunters Road, Orin-Rice Road, Flowery Trail Road, Republic, Inchelium, Wauconda, Chesaw Road, Highway 20 Wauconda Summit, Boulder Creek Road, and Sherman Pass. * WHEN...From 4 PM this afternoon to noon PST Thursday. * IMPACTS...Travel could be very difficult. Patchy blowing snow could significantly reduce visibility. The hazardous conditions could impact the morning or evening commute.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF6770.WinterStormWarning.125F34C02240WA.OTXWSWOTX.155ac8641ccead0cbb188b47ce0b58ba,48.1788,-117.0545
Winter Storm Warning,"['Northeast Mountains', 'Okanogan Highlands']",warning,1579132800,1579204800,"...ANOTHER WINTER STORM TO BRING HEAVY SNOW TO THE NORTHERN VALLEYS AND MOUNTAINS LATE TODAY INTO THURSDAY MORNING... .Cold wind chills as low as 15 degrees below zero will continue down the Okanogan Valley this morning. A strong storm arrives today with snow beginning early afternoon in the Cascades before spreading east into the late afternoon and evening. ...WINTER STORM WARNING IN EFFECT FROM 4 PM THIS AFTERNOON TO NOON PST THURSDAY... * WHAT...Heavy snow expected. Total snow accumulations of 4 to 6 inches in the valleys and 6 to 12 inches in the mountains. * WHERE...Colville, Northport, Deer Park, Chewelah, Newport, Kettle Falls, Springdale-Hunters Road, Orin-Rice Road, Flowery Trail Road, Republic, Inchelium, Wauconda, Chesaw Road, Highway 20 Wauconda Summit, Boulder Creek Road, and Sherman Pass. * WHEN...From 4 PM this afternoon to noon PST Thursday. * IMPACTS...Travel could be very difficult. Patchy blowing snow could significantly reduce visibility. The hazardous conditions could impact the morning or evening commute.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF6770.WinterStormWarning.125F34C02240WA.OTXWSWOTX.155ac8641ccead0cbb188b47ce0b58ba,47.7795,-117.35
Winter Weather Advisory,"['Waterville Plateau', 'Wenatchee Area']",advisory,1579111200,1579154400,"...ANOTHER WINTER STORM TO BRING HEAVY SNOW TO THE NORTHERN VALLEYS AND MOUNTAINS LATE TODAY INTO THURSDAY MORNING... .Cold wind chills as low as 15 degrees below zero will continue down the Okanogan Valley this morning. A strong storm arrives today with snow beginning early afternoon in the Cascades before spreading east into the late afternoon and evening. ...WINTER WEATHER ADVISORY IN EFFECT FROM 10 AM THIS MORNING TO 10 PM PST THIS EVENING... * WHAT...Snow expected. Total snow accumulations of 2 to 4 inches. * WHERE...Wenatchee, Chelan, Entiat, Cashmere, Number 1 Canyon, Number 2 Canyon, Pangborn Airport, Waterville, Mansfield, and Badger Mountain Road. * WHEN...From 10 AM this morning to 10 PM PST this evening. * IMPACTS...Travel could be difficult. The hazardous conditions could impact the evening commute.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF6770.WinterWeatherAdvisory.125F34BDFF60WA.OTXWSWOTX.6f904109850fc33346b79f00c6ed23a3,47.5175,-120.4671
Winter Weather Advisory,['East Slopes Northern Cascades'],advisory,1579084560,1579183200,"...ANOTHER WINTER STORM TO BRING HEAVY SNOW TO THE NORTHERN VALLEYS AND MOUNTAINS LATE TODAY INTO THURSDAY MORNING... .Cold wind chills as low as 15 degrees below zero will continue down the Okanogan Valley this morning. A strong storm arrives today with snow beginning early afternoon in the Cascades before spreading east into the late afternoon and evening. ...WINTER WEATHER ADVISORY NOW IN EFFECT UNTIL 6 AM PST THURSDAY... ...WINTER STORM WATCH IS CANCELLED... * WHAT...Snow. Snow accumulations of 5 to 9 inches with local amounts to 12 inches in the higher elevations. * WHERE...Leavenworth, Mazama, Twisp, Winthrop, Stehekin, Conconully, Blewett Pass, Loup Loup Pass, Plain, and Holden Village. * WHEN...Until 6 AM PST Thursday. * IMPACTS...Travel could be very difficult around the region, particularly on the Highway 2 approach to Stevens Pass and across Loup Loup and Blewett passes.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF6770.WinterWeatherAdvisory.125F34BF37E0WA.OTXWSWOTX.2c21397ffeb2152847cf56832d084f24,47.5175,-120.4671
High Wind Warning,"['Central Coast', 'North Coast']",warning,1579122000,1579154400,"...HIGH WIND WARNING IN EFFECT FROM 1 PM THIS AFTERNOON TO 10 PM PST THIS EVENING... * WHAT...Southeast winds 35 to 45 mph with gusts of 55 to 60 mph expected. * WHERE...North Coast and Central Coast. * WHEN...From 1 PM this afternoon to 10 PM PST this evening. * IMPACTS...Damaging winds will blow down trees and power lines. Power outages are expected. Travel will be difficult, especially for high profile vehicles.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF8458.HighWindWarning.125F34BDFF60WA.SEWNPWSEW.bb0ba30f7451a6c1dfc04df5172a78f9,46.9685,-124.1521
High Wind Warning,['East Puget Sound Lowlands'],warning,1579122000,1579154400,"...HIGH WIND WARNING IN EFFECT FROM 1 PM THIS AFTERNOON TO 10 PM PST THIS EVENING... * WHAT...East to southeast winds 30 to 40 mph with gusts of 55 to 60 mph expected. * WHERE...East Puget Sound Lowlands. * WHEN...From 1 PM this afternoon to 10 PM PST this evening. * IMPACTS...Damaging winds combined with the heavy wet snow will blow down trees and power lines. Power outages are likely. Travel will be difficult, especially for high profile vehicles.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF8458.HighWindWarning.125F34BDFF60WA.SEWNPWSEW.08f84a158c0ca7b009f1581be3e39c7b,47.1034,-122.0495
Winter Weather Advisory,['Greater Vancouver Area'],advisory,1579111200,1579176000,"...MORE SNOW EXPECTED IN THE OREGON COASTAL RANGES AND THE WASHINGTON AND OREGON CASCADES WEDNESDAY INTO THURSDAY... .A strong area of low pressure off the Pacific Northwest coast will spread moisture inland today. Relatively low snow levels are expected to result in moderate snow accumulations affecting much of Southwest Washington, the Columbia River Gorge, and the hills above 1000 to 1500 feet around Northwest Oregon midday today through early Thursday. ...WINTER WEATHER ADVISORY IN EFFECT FROM 10 AM THIS MORNING TO 4 AM PST THURSDAY... * WHAT...Snow expected. Total snow accumulations ranging from 1 inch or less in the lowlands, with 1 to 4 inches expected in the hills. Heaviest accumulations will occur in the hills above 800 feet. Winds gusting to 45 mph near the Gorge. * WHERE...Greater Vancouver Area, mainly above 500 feet. * WHEN...From 10 AM this morning to 4 AM PST Thursday. * IMPACTS...Plan on slippery road conditions. The hazardous conditions could impact the evening commute. Spotty light freezing rain is possible tonight.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AFAE24.WinterWeatherAdvisory.125F34BEE9C0WA.PQRWSWPQR.47751e23eb1799f91a1d4b9a469a5296,45.7524,-122.5614
High Wind Warning,['East Puget Sound Lowlands'],warning,1579122000,1579154400,"...HIGH WIND WARNING IN EFFECT FROM 1 PM THIS AFTERNOON TO 10 PM PST THIS EVENING... * WHAT...East to southeast winds 30 to 40 mph with gusts of 55 to 60 mph expected. * WHERE...East Puget Sound Lowlands. * WHEN...From 1 PM this afternoon to 10 PM PST this evening. * IMPACTS...Damaging winds combined with the heavy wet snow will blow down trees and power lines. Power outages are likely. Travel will be difficult, especially for high profile vehicles.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF8458.HighWindWarning.125F34BDFF60WA.SEWNPWSEW.08f84a158c0ca7b009f1581be3e39c7b,48.2119,-122.063
Winter Weather Advisory,['West Slopes North Central Cascades and Passes'],advisory,1579122000,1579183200,"...WINTER WEATHER ADVISORY REMAINS IN EFFECT FROM 1 PM THIS AFTERNOON TO 6 AM PST THURSDAY... * WHAT...Snow expected. Total snow accumulations of up to 6 inches. Winds gusting as high as 45 mph. * WHERE...Cascade mountains and valleys of Snohomish and King Counties, including Darrington, Index, Skykomish, Stevens Pass, and Snoqualmie Pass. * WHEN...From 1 PM this afternoon to 6 AM PST Thursday. * IMPACTS...Plan on slippery road conditions. Combination of heavy, wet snow and gusty winds could bring down trees and power lines.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AFDE94.WinterWeatherAdvisory.125F34BF37E0WA.SEWWSWSEW.c75604076bb1704e867b5c3464b8e430,48.2119,-122.063
Winter Weather Advisory,['Lower Columbia and I - 5 Corridor in Cowlitz County'],advisory,1579111200,1579176000,"...MORE SNOW EXPECTED IN THE OREGON COASTAL RANGES AND THE WASHINGTON AND OREGON CASCADES WEDNESDAY INTO THURSDAY... .A strong area of low pressure off the Pacific Northwest coast will spread moisture inland today. Relatively low snow levels are expected to result in moderate snow accumulations affecting much of Southwest Washington, the Columbia River Gorge, and the hills above 1000 to 1500 feet around Northwest Oregon midday today through early Thursday. ...WINTER WEATHER ADVISORY IN EFFECT FROM 10 AM THIS MORNING TO 4 AM PST THURSDAY... * WHAT...Snow expected. Total snow accumulations ranging from a dusting to 1 inch for the valleys, and 1 to 3 inches for the hills. * WHERE...In Washington, I-5 Corridor in Cowlitz County. In Oregon, Lower Columbia. * WHEN...From 10 AM this morning to 4 AM PST Thursday. * IMPACTS...Plan on slippery road conditions. * ADDITIONAL DETAILS...Snow level will rise to around 1000 feet later this afternoon, remaining near 1000 feet tonight.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AFAE24.WinterWeatherAdvisory.125F34BEE9C0WA.PQRWSWPQR.7c65fcd8694463aed6b69b2f23a81139,46.1841,-122.9178
Winter Storm Warning,['Okanogan Valley'],warning,1579122000,1579197600,"...ANOTHER WINTER STORM TO BRING HEAVY SNOW TO THE NORTHERN VALLEYS AND MOUNTAINS LATE TODAY INTO THURSDAY MORNING... .Cold wind chills as low as 15 degrees below zero will continue down the Okanogan Valley this morning. A strong storm arrives today with snow beginning early afternoon in the Cascades before spreading east into the late afternoon and evening. ...WIND CHILL ADVISORY REMAINS IN EFFECT UNTIL 10 AM PST THIS MORNING... ...WINTER STORM WARNING IN EFFECT FROM 1 PM THIS AFTERNOON TO 10 AM PST THURSDAY... * WHAT...For the Winter Storm Warning, heavy snow expected. Total snow accumulations of 4 to 6 inches. For the Wind Chill Advisory, very cold wind chills. Wind chills as low as 20 below zero. * WHERE...Omak, Okanogan, Brewster, Bridgeport, Oroville, Nespelem, and Disautel Pass. * WHEN...For the Winter Storm Warning, from 1 PM this afternoon to 10 AM PST Thursday. For the Wind Chill Advisory, until 10 AM PST this morning. * IMPACTS...Travel could be very difficult. The hazardous conditions could impact the evening commute. The cold wind chills could cause frostbite on exposed skin in as little as 30 minutes.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF6770.WinterStormWarning.125F34BFD420WA.OTXWSWOTX.7bccf0fe9556a56621ec3a83b06828b5,48.5571,-119.7513
